,date,open,high,low,close,volume,average,barCount
488,2022-05-26,137.39,144.34,137.14,143.78,66880305.0,142.388,299289
489,2022-05-27,145.39,149.68,145.26,149.64,68105153.0,148.08,301150
490,2022-05-31,149.03,150.66,146.84,148.84,64486024.0,149.183,298098
491,2022-06-01,149.91,151.74,147.68,148.71,57675000.0,149.436,270589
492,2022-06-02,147.81,151.27,146.86,151.21,54654301.0,149.384,249708
493,2022-06-03,146.89,147.97,144.46,145.38,66261643.0,145.772,319730
494,2022-06-06,146.95,148.57,144.9,146.14,56462204.0,146.644,262978
495,2022-06-07,144.38,149.0,144.1,148.71,51273128.0,147.515,226995
496,2022-06-08,148.51,149.87,147.46,147.96,41909176.0,148.695,186988
497,2022-06-09,147.09,147.95,142.53,142.64,52347279.0,145.654,236357
498,2022-06-10,140.28,140.76,137.06,137.13,67187205.0,138.223,314938
499,2022-06-13,132.86,135.2,131.44,131.88,91359086.0,133.313,411220
500,2022-06-14,133.1,133.89,131.48,132.76,62854505.0,132.528,300117
501,2022-06-15,134.21,137.34,132.16,135.43,68733160.0,134.525,321154
502,2022-06-16,132.08,132.39,129.04,130.06,74399107.0,130.499,361952
503,2022-06-17,130.07,133.08,129.81,131.56,86358190.0,131.453,364589
504,2022-06-21,133.42,137.05,133.32,135.87,57651864.0,135.959,257828
505,2022-06-22,134.84,137.76,133.91,135.35,53860709.0,135.995,245433
506,2022-06-23,136.83,138.59,135.63,138.27,54212881.0,137.156,259307
507,2022-06-24,139.9,141.91,139.77,141.66,51857544.0,140.513,235817
508,2022-06-27,142.68,143.49,140.96,141.66,47638772.0,142.106,213816
509,2022-06-28,142.17,143.43,137.32,137.44,49930490.0,139.673,238946
510,2022-06-29,137.48,140.67,136.67,139.23,52512525.0,139.305,248555
511,2022-06-30,137.22,138.37,133.77,136.72,68929852.0,136.413,325677
512,2022-07-01,136.2,139.04,135.66,138.93,52461724.0,137.306,254197
513,2022-07-05,137.77,141.61,136.93,141.56,53401575.0,139.527,255176
514,2022-07-06,141.33,144.12,141.08,142.92,57314246.0,142.555,267698
515,2022-07-07,143.27,146.55,143.27,146.35,49886460.0,145.611,241487
516,2022-07-08,145.21,147.55,145.0,147.04,51393650.0,146.665,234271
